rssi,snr,ax,ay,az,wx,wy,wz,mx,my,mz,temperature,p,time,timeOfWeek,timeOFWeekFracPart,gpsFix,ecefx,ecefy,ecefz,positionAcc3D,ecefvx,ecefvy,ecefvz,speedAcc,numbSat,drogueStatus
-82,27,-968.932,-78.4314,-227.451,-0.00372843,0.0804275,-0.0197074,4647.3,-3406.5,-1601.98,28.9937,94087,276,593393400,-19608,3,391946590,-435477189,-251399904,105,1,-3,-1,13,9,1
-81,26,-976.699,-82.3529,-215.686,-0.00266316,0.0814927,-0.0175769,4759.42,-3251.81,-1553.81,28.9875,94087,277,593393800,-17138,3,391946590,-435477187,-251399903,105,1,0,0,14,9,1
-82,26,-980.583,-62.7451,-223.529,-0.00905475,0.0793622,-0.0165116,4722.04,-3290.48,-1409.31,28.9875,94096,276,593394000,-15903,3,391946589,-435477187,-251399903,105,0,-1,-2,15,9,1
-81,26,-984.466,-66.6667,-231.373,-0.00266316,0.0687096,-0.0186421,4572.55,-3445.17,-1553.81,28.9937,94087,276,593394200,-14668,3,391946590,-435477186,-251399903,105,2,-2,0,13,9,1
-81,25,-968.932,-82.3529,-223.529,0.00372843,0.0793622,-0.0133158,4684.67,-3251.81,-1457.48,29,94096,277,593394600,-12197,3,391946590,-435477185,-251399902,105,1,-1,-1,14,9,1
-82,27,-965.049,-86.2745,-227.451,-0.0165116,0.0804275,-0.0197074,4684.67,-3329.15,-1457.48,28.9875,94087,277,593394800,-10962,3,391946590,-435477185,-251399902,105,1,-2,0,14,9,1
-82,27,-976.699,-82.3529,-223.529,-0.00905475,0.0793622,-0.0175769,4572.55,-3406.5,-1457.48,29.0063,94099,277,593395200,-8492,3,391946588,-435477183,-251399900,105,1,-1,1,13,9,1
-82,27,-980.583,-74.5098,-223.529,0.00905475,0.0751011,-0.0154463,4684.67,-3367.82,-1457.48,28.9875,94090,276,593395400,-7257,3,391946587,-435477182,-251399899,105,0,-1,0,13,9,1
-82,27,-976.699,-82.3529,-231.373,-0.00266316,0.0793622,-0.0122505,4647.3,-3251.81,-1505.64,28.9937,94096,276,593395600,-6021,3,391946586,-435477181,-251399899,105,-1,-1,0,12,9,1
-81,27,-984.466,-66.6667,-215.686,-0.0186421,0.0751011,-0.0186421,4647.3,-3445.17,-1601.98,29.0063,94102,277,593396000,-3551,3,391946585,-435477180,-251399897,105,1,-1,2,15,9,1
-81,27,-976.699,-66.6667,-235.294,-0.0122505,0.082558,-0.0175769,4722.04,-3329.15,-1409.31,28.9937,94081,276,593396200,-2316,3,391946584,-435477179,-251399897,105,-1,-1,-1,14,9,1
-81,25,-972.816,-78.4314,-219.608,-0.00372843,0.0793622,-0.0165116,4684.67,-3329.15,-1505.64,28.9937,94093,277,593396600,154,3,391946582,-435477178,-251399895,105,1,-1,0,14,9,1
-81,25,-976.699,-82.3529,-219.608,-0.0154463,0.0719054,-0.0175769,4572.55,-3483.84,-1505.64,29,94087,276,593396800,1389,3,391946581,-435477177,-251399894,105,-1,-1,0,12,9,1
-81,26,-976.699,-74.5098,-223.529,-0.00905475,0.0772317,-0.0111853,4684.67,-3290.48,-1505.64,29.0063,94102,276,593397000,2624,3,391946581,-435477176,-251399894,105,1,0,-1,14,9,1
-81,27,-976.699,-90.1961,-188.235,0.00266316,0.0804275,-0.0165116,4722.04,-3290.48,-1553.81,29.0063,94084,277,593397400,5094,3,391946580,-435477175,-251399894,105,3,-1,-1,14,9,1
-81,24,-972.816,-70.5882,-223.529,0.00372843,0.0814927,-0.0111853,4609.93,-3445.17,-1553.81,29.0063,94090,277,593397600,6330,3,391946579,-435477175,-251399893,105,0,-2,-1,13,9,1
-81,29,-976.699,-82.3529,-227.451,-0.0111853,0.0751011,-0.0229032,4684.67,-3213.14,-1457.48,28.9875,94103,277,593398000,8800,3,391946579,-435477174,-251399894,104,2,-2,-1,13,9,1
-81,25,-972.816,-66.6667,-227.451,-0.00266316,0.082558,-0.0143811,4684.67,-3290.48,-1553.81,28.9875,94093,276,593398200,10036,3,391946578,-435477174,-251399893,104,3,0,-1,14,9,1
-81,25,-965.049,-82.3529,-235.294,-0.0143811,0.0793622,-0.0143811,4572.55,-3445.17,-1505.64,28.9937,94093,276,593398400,11271,3,391946578,-435477173,-251399893,104,2,-1,-1,14,9,1
-81,26,-965.049,-74.5098,-211.765,-0.00479369,0.0772317,-0.0143811,4722.04,-3290.48,-1457.48,29.0187,94096,277,593398800,13742,3,391946577,-435477173,-251399892,104,2,-2,0,14,9,1
-81,24,-988.349,-70.5882,-239.216,-0.00266316,0.0814927,-0.0143811,4647.3,-3251.81,-1505.64,28.9875,94081,277,593399000,14978,3,391946576,-435477172,-251399892,104,0,-2,-1,13,9,1
-81,27,-984.466,-98.0392,-215.686,-0.00585895,0.0751011,-0.01012,4572.55,-3445.17,-1553.81,29.0063,94096,277,593399400,17449,3,391946574,-435477171,-251399891,104,1,-1,-2,15,9,1
-81,24,-980.583,-70.5882,-223.529,-0.00905475,0.0719054,-0.0111853,4684.67,-3290.48,-1457.48,28.9937,94100,276,593399600,18684,3,391946573,-435477171,-251399891,104,0,-1,0,13,9,1
-81,25,-980.583,-66.6667,-231.373,-0.00692422,0.0804275,-0.0175769,4722.04,-3329.15,-1505.64,29.0187,94102,276,593399800,19920,3,391946573,-435477171,-251399891,104,-1,-3,-2,12,9,1
-81,26,-980.583,-70.5882,-207.843,-0.0111853,0.0782969,-0.00266316,4609.93,-3483.84,-1553.81,29.0187,94115,277,593400200,22391,3,391946571,-435477170,-251399890,104,1,-1,-1,14,9,1
-81,25,-961.165,-94.1176,-231.373,-0.00266316,0.0772317,-0.0175769,4722.04,-3329.15,-1505.64,28.9937,94090,276,593400400,23626,3,391946570,-435477169,-251399889,104,0,-1,0,13,9,1
-81,25,-980.583,-70.5882,-223.529,-0.00692422,0.0708401,-0.0165116,4759.42,-3367.82,-1457.48,29.0063,94096,277,593400800,26097,3,391946570,-435477168,-251399889,104,0,-2,0,12,9,1
-81,25,-965.049,-74.5098,-215.686,-0.00798948,0.0687096,-0.0197074,4609.93,-3406.5,-1553.81,29.0187,94102,276,593401000,27332,3,391946569,-435477168,-251399888,104,1,-1,1,14,9,1
-81,26,-988.349,-78.4314,-227.451,-0.00585895,0.0697748,-0.0207727,4684.67,-3329.15,-1457.48,29.0187,94105,276,593401200,28568,3,391946568,-435477167,-251399888,104,1,0,-1,14,9,1
-81,26,-968.932,-74.5098,-231.373,0.00585895,0.0793622,-0.0175769,4722.04,-3367.82,-1505.64,29,94106,277,593401600,31039,3,391946567,-435477166,-251399888,104,3,-1,-2,14,9,1
-80,26,-976.699,-82.3529,-227.451,-0.00266316,0.0761664,-0.00798948,4609.93,-3406.5,-1553.81,29,94093,276,593401800,32275,3,391946566,-435477166,-251399888,104,1,-3,0,13,9,1
-81,25,-941.748,-82.3529,-243.137,-0.0111853,0.0729706,-0.0111853,4759.42,-3251.81,-1553.81,29,94099,277,593402200,34746,3,391946566,-435477165,-251399888,104,2,-1,-1,14,9,1
-81,25,-984.466,-70.5882,-215.686,-0.00479369,0.0846885,-0.0175769,4609.93,-3329.15,-1505.64,28.9937,94090,276,593402400,35982,3,391946565,-435477164,-251399888,104,2,-1,-2,15,9,1
-81,25,-976.699,-70.5882,-235.294,-0.00372843,0.082558,-0.0154463,4609.93,-3406.5,-1553.81,29.0063,94093,276,593402600,37218,3,391946564,-435477164,-251399888,104,1,-2,-1,14,9,1
-81,25,-984.466,-70.5882,-223.529,-0.00266316,0.0772317,-0.0218379,4684.67,-3367.82,-1457.48,28.9937,94087,277,593403000,39690,3,391946564,-435477164,-251399888,104,1,-2,-1,13,9,1
-81,24,-976.699,-90.1961,-247.059,-0.0133158,0.0740359,-0.0186421,4722.04,-3329.15,-1457.48,28.9937,94090,276,593403200,40926,3,391946563,-435477164,-251399888,104,0,-2,-1,12,9,1
-81,25,-968.932,-74.5098,-223.529,-0.00585895,0.0772317,-0.00692422,4609.93,-3522.51,-1601.98,29.0187,94105,277,593403600,43398,3,391946562,-435477163,-251399889,104,2,-1,0,14,9,1
-81,26,-961.165,-78.4314,-235.294,-0.0143811,0.0729706,-0.0154463,4722.04,-3290.48,-1457.48,29.0063,94099,276,593403800,44634,3,391946562,-435477163,-251399889,104,1,-2,0,13,9,1
-81,25,-972.816,-82.3529,-207.843,-0.000532632,0.0804275,-0.0122505,4759.42,-3367.82,-1505.64,29,94102,276,593404000,45870,3,391946561,-435477163,-251399889,104,-1,-2,-2,12,9,1
-80,26,-980.583,-82.3529,-215.686,-0.0122505,0.0697748,-0.0175769,4572.55,-3445.17,-1601.98,28.9875,94090,277,593404400,48341,3,391946560,-435477162,-251399889,104,1,-1,-1,14,9,1
-81,25,-965.049,-74.5098,-231.373,0.00692422,0.082558,-0.0133158,4722.04,-3329.15,-1505.64,29.0063,94081,276,593404600,49577,3,391946560,-435477162,-251399890,104,1,-2,0,13,9,1
-82,29,-965.049,-82.3529,-219.608,0.0015979,0.0772317,-0.026099,4684.67,-3290.48,-1457.48,29,94093,277,593405000,52049,3,391946560,-435477161,-251399892,104,1,-1,-1,15,9,1
-81,26,-953.398,-62.7451,-219.608,-0.00692422,0.0729706,-0.00692422,4609.93,-3483.84,-1505.64,28.9875,94103,276,593405200,53284,3,391946560,-435477161,-251399892,104,0,-2,0,11,9,1
-80,25,-937.864,-74.5098,-243.137,-0.00266316,0.0804275,-0.0186421,4684.67,-3329.15,-1409.31,29.0187,94108,276,593405400,54520,3,391946559,-435477161,-251399893,104,0,-1,-1,14,9,1
-81,26,-968.932,-62.7451,-223.529,-0.0122505,0.0772317,-0.0122505,4684.67,-3367.82,-1457.48,29.0187,94099,277,593405800,56992,3,391946559,-435477160,-251399893,104,2,-2,0,14,9,1
-81,26,-984.466,-78.4314,-219.608,-0.0186421,0.0782969,-0.0122505,4647.3,-3445.17,-1601.98,29.0063,94087,276,593406000,58228,3,391946559,-435477160,-251399894,104,1,-1,-2,14,9,1
-81,26,-976.699,-74.5098,-227.451,-0.0015979,0.0782969,-0.0207727,4759.42,-3290.48,-1457.48,29.0187,94102,277,593406400,60700,3,391946558,-435477159,-251399895,104,1,-1,-2,14,9,1
-81,27,-976.699,-90.1961,-227.451,-0.00585895,0.0740359,-0.0154463,4722.04,-3290.48,-1457.48,29.0063,94099,276,593406600,61936,3,391946558,-435477159,-251399895,104,2,-2,1,15,9,1
-81,25,-976.699,-74.5098,-223.529,-0.00905475,0.0729706,-0.0133158,4647.3,-3445.17,-1650.14,29,94090,276,593406800,63172,3,391946558,-435477159,-251399895,104,2,-2,-2,14,9,1
-81,26,-972.816,-74.5098,-219.608,-0.000532632,0.0740359,-0.0207727,4684.67,-3290.48,-1553.81,29.0063,94090,277,593407200,65645,3,391946558,-435477157,-251399895,104,0,-2,0,12,9,1
-81,24,-972.816,-86.2745,-215.686,-0.00692422,0.0846885,-0.0154463,4722.04,-3367.82,-1457.48,29.0063,94102,276,593407400,66881,3,391946558,-435477157,-251399896,104,0,-2,-1,13,9,1
-81,29,-980.583,-74.5098,-215.686,-0.000532632,0.0697748,-0.0122505,4609.93,-3561.18,-1505.64,28.9937,94100,277,593407800,69354,3,391946557,-435477156,-251399896,104,1,-1,0,13,9,1
-81,25,-980.583,-78.4314,-235.294,0.00798948,0.0868191,-0.00798948,4684.67,-3329.15,-1409.31,29.025,94105,276,593408000,70590,3,391946557,-435477156,-251399896,104,0,-2,0,12,9,1
-81,26,-980.583,-86.2745,-219.608,-0.00372843,0.0846885,-0.0122505,4759.42,-3290.48,-1505.64,29.0187,94096,276,593408200,71826,3,391946557,-435477155,-251399896,104,0,-2,-1,13,9,1
-80,26,-980.583,-78.4314,-231.373,-0.00266316,0.0782969,-0.0197074,4572.55,-3483.84,-1553.81,29,94109,277,593408600,74299,3,391946556,-435477154,-251399896,104,1,-2,0,12,9,1
-81,24,-961.165,-74.5098,-223.529,-0.000532632,0.0740359,-0.0207727,4647.3,-3329.15,-1409.31,29.0063,94096,276,593408800,75535,3,391946556,-435477153,-251399896,104,1,-1,0,14,9,1
-81,25,-972.816,-86.2745,-223.529,-0.0133158,0.0761664,-0.0165116,4722.04,-3329.15,-1457.48,29,94090,277,593409200,78007,3,391946555,-435477152,-251399895,103,1,-2,0,13,9,1
-80,26,-976.699,-86.2745,-227.451,0.000532632,0.0793622,-0.0111853,4609.93,-3445.17,-1553.81,29,94096,276,593409400,79243,3,391946555,-435477151,-251399895,103,0,-1,-2,15,9,1
-81,25,-976.699,-66.6667,-211.765,-0.00372843,0.0676443,-0.0143811,4684.67,-3367.82,-1457.48,29,94102,276,593409600,80479,3,391946554,-435477151,-251399896,103,2,-1,-2,14,9,1
-81,25,-972.816,-74.5098,-235.294,0.0015979,0.0857538,-0.0154463,4684.67,-3406.5,-1553.81,28.9937,94106,277,593410000,82952,3,391946553,-435477149,-251399895,103,2,-2,-1,13,9,1
-81,25,-972.816,-86.2745,-231.373,-0.0111853,0.0751011,-0.0165116,4647.3,-3445.17,-1553.81,28.9937,94106,276,593410200,84188,3,391946552,-435477149,-251399895,103,1,-3,1,12,9,1
-81,26,-972.816,-74.5098,-200,-0.01012,0.0836233,-0.0218379,4722.04,-3290.48,-1553.81,29.0063,94096,277,593410600,86661,3,391946549,-435477147,-251399895,103,2,-1,-1,14,9,1
-81,25,-984.466,-70.5882,-200,-0.00266316,0.0708401,-0.0122505,4684.67,-3329.15,-1457.48,29.0063,94093,276,593410800,87898,3,391946549,-435477146,-251399895,103,3,-1,-1,15,9,1
-81,25,-976.699,-82.3529,-211.765,0.00266316,0.0751011,-0.0133158,4609.93,-3406.5,-1601.98,29.0063,94090,276,593411000,89134,3,391946547,-435477145,-251399895,103,1,-2,-2,14,9,1
-81,25,-968.932,-66.6667,-231.373,-0.00266316,0.0687096,-0.01012,4684.67,-3329.15,-1457.48,29.0187,94108,277,593411400,91608,3,391946546,-435477144,-251399895,103,0,-2,-1,12,9,1
-81,25,-976.699,-62.7451,-231.373,0.00479369,0.0729706,-0.00798948,4684.67,-3329.15,-1457.48,29,94087,277,593411400,91608,3,391946546,-435477144,-251399895,103,0,-2,-1,12,9,1
-81,25,-1066.02,-98.0392,-227.451,-0.00692422,0.0761664,-0.00585895,4609.93,-3406.5,-1601.98,29,94090,277,593412000,95317,3,391946545,-435477142,-251399896,103,2,-1,-1,14,9,1
-81,27,-992.233,-101.961,-223.529,-0.00798948,0.0804275,-0.0239685,4647.3,-3290.48,-1457.48,28.9875,94103,276,593412200,96554,3,391946545,-435477142,-251399896,103,0,-3,-1,13,9,1
-81,25,-976.699,-62.7451,-203.922,-0.00905475,0.0729706,-0.0122505,4722.04,-3329.15,-1505.64,29,94102,276,593412400,97790,3,391946545,-435477142,-251399896,103,2,-1,0,13,9,1
-81,27,-1003.88,-66.6667,-235.294,-0.0015979,0.0814927,-0.0165116,4609.93,-3367.82,-1553.81,29.0063,94106,277,593412800,100263,3,391946544,-435477141,-251399896,103,2,-1,0,14,9,1
-82,28,-968.932,-74.5098,-207.843,-0.0015979,0.0729706,-0.0197074,4722.04,-3251.81,-1553.81,29.0187,94112,276,593413000,101500,3,391946543,-435477140,-251399896,103,0,-2,0,12,9,1
-81,28,-972.816,-78.4314,-203.922,-0.00798948,0.066579,-0.0165116,4759.42,-3329.15,-1457.48,29,94096,277,593413400,103972,3,391946543,-435477139,-251399896,103,0,-2,-1,13,9,1
-81,25,-1019.42,-82.3529,-207.843,-0.0122505,0.0772317,-0.0207727,4609.93,-3445.17,-1553.81,29,94096,276,593413600,105209,3,391946543,-435477139,-251399896,103,1,-2,0,14,9,1
-81,26,-972.816,-94.1176,-223.529,-0.01012,0.0814927,-0.0143811,4647.3,-3290.48,-1505.64,29,94096,276,593413800,106445,3,391946543,-435477138,-251399896,103,2,0,-2,14,9,1
-81,26,-976.699,-78.4314,-223.529,-0.000532632,0.0836233,-0.0133158,4609.93,-3367.82,-1505.64,29,94099,277,593414200,108919,3,391946542,-435477137,-251399896,103,2,-2,-1,13,9,1
-81,25,-972.816,-82.3529,-223.529,0.0015979,0.0761664,-0.0186421,4572.55,-3445.17,-1553.81,28.9937,94090,276,593414200,108919,3,391946542,-435477137,-251399896,103,2,-2,-1,13,9,1
-81,25,-976.699,-74.5098,-227.451,-0.0015979,0.0814927,-0.0165116,4684.67,-3329.15,-1505.64,29.0187,94096,277,593414800,112629,3,391946541,-435477135,-251399896,103,2,-1,-1,14,9,1
-81,25,-972.816,-70.5882,-223.529,-0.00798948,0.0889496,-0.0133158,4684.67,-3367.82,-1409.31,28.9937,94103,276,593415000,113866,3,391946541,-435477134,-251399896,103,3,-2,-1,15,9,1
-81,25,-968.932,-74.5098,-219.608,-0.00266316,0.0782969,-0.0122505,4609.93,-3406.5,-1553.81,29.0063,94106,276,593415200,115103,3,391946540,-435477134,-251399896,103,2,-1,-2,14,9,1
-81,25,-972.816,-78.4314,-227.451,-0.000532632,0.0729706,-0.0143811,4684.67,-3329.15,-1553.81,29.0187,94108,277,593415600,117577,3,391946540,-435477132,-251399896,103,2,-2,0,13,9,1
-81,25,-972.816,-82.3529,-231.373,-0.00479369,0.0772317,-0.00905475,4684.67,-3329.15,-1457.48,29.0187,94105,277,593415600,117577,3,391946540,-435477132,-251399896,103,2,-2,0,13,9,1
-81,26,-972.816,-70.5882,-219.608,0.00479369,0.0761664,-0.00905475,4609.93,-3445.17,-1553.81,29,94096,277,593416200,121287,3,391946539,-435477131,-251399897,103,1,-2,0,13,9,1
-81,27,-1011.65,-94.1176,-219.608,-0.00585895,0.0793622,-0.0207727,4722.04,-3329.15,-1505.64,29.0187,94102,276,593416400,122524,3,391946539,-435477130,-251399898,103,1,-2,-1,14,9,1
-81,27,-984.466,-70.5882,-231.373,-0.00372843,0.0761664,-0.0133158,4684.67,-3329.15,-1601.98,28.9937,94090,276,593416600,123761,3,391946539,-435477130,-251399899,103,0,-2,-1,13,9,1
-81,25,-972.816,-86.2745,-211.765,-0.00479369,0.0772317,-0.0175769,4609.93,-3445.17,-1505.64,29,94093,277,593417000,126235,3,391946539,-435477129,-251399899,103,1,-2,-1,14,9,1
-80,25,-965.049,-74.5098,-227.451,-0.000532632,0.0846885,-0.00798948,4684.67,-3329.15,-1553.81,29.0063,94099,276,593417200,127471,3,391946538,-435477129,-251399899,103,-1,-2,0,11,9,1
-82,28,-984.466,-82.3529,-223.529,-0.0143811,0.0687096,-0.0154463,4722.04,-3290.48,-1457.48,29.0187,94112,277,593417600,129945,3,391946537,-435477128,-251399900,103,0,-1,-1,14,9,1
-81,25,-968.932,-78.4314,-227.451,0.0111853,0.0804275,-0.01012,4609.93,-3445.17,-1553.81,29.0063,94099,276,593417800,131182,3,391946537,-435477127,-251399901,103,0,-2,-1,12,9,1
-81,24,-972.816,-58.8235,-211.765,0.00266316,0.0751011,-0.0143811,4684.67,-3367.82,-1505.64,29,94090,276,593418000,132418,3,391946537,-435477127,-251399901,103,2,-1,0,14,9,1
-81,25,-984.466,-70.5882,-227.451,-0.00798948,0.0782969,-0.00692422,4722.04,-3367.82,-1457.48,29.0187,94105,277,593418400,134892,3,391946536,-435477126,-251399902,103,1,-2,-2,14,9,1
-81,25,-961.165,-82.3529,-223.529,-0.00692422,0.0804275,-0.01012,4647.3,-3406.5,-1601.98,29.0187,94096,276,593418600,136129,3,391946535,-435477125,-251399902,103,0,-3,-1,12,9,1
-82,27,-992.233,-70.5882,-219.608,-0.00266316,0.0761664,-0.01012,4684.67,-3290.48,-1457.48,29.0063,94099,277,593419000,138603,3,391946534,-435477124,-251399902,103,2,-1,-1,15,9,1
-81,26,-976.699,-86.2745,-227.451,-0.01012,0.0761664,-0.0122505,4759.42,-3251.81,-1361.15,29.0187,94108,276,593419200,139840,3,391946533,-435477123,-251399902,103,1,-2,-1,14,9,1
-80,27,-988.349,-47.0588,-196.078,-0.0133158,0.0729706,-0.0111853,4609.93,-3406.5,-1505.64,29.025,94102,276,593419400,141078,3,391946532,-435477122,-251399903,103,2,-1,-2,14,9,1
-80,26,-953.398,-78.4314,-227.451,-0.00266316,0.0804275,-0.01012,4684.67,-3290.48,-1505.64,29.0375,94105,277,593419800,143552,3,391946531,-435477121,-251399903,103,0,-3,-1,13,9,1
-82,28,-980.583,-70.5882,-219.608,0.000532632,0.0719054,-0.0165116,4647.3,-3290.48,-1553.81,29.0063,94087,276,593420000,144789,3,391946531,-435477120,-251399903,103,1,-1,-1,15,9,1
-80,25,-976.699,-58.8235,-235.294,-0.0015979,0.0740359,-0.0165116,4684.67,-3406.5,-1553.81,29.0063,94084,277,593420400,147264,3,391946529,-435477119,-251399904,103,1,-1,-2,14,9,1
-81,25,-968.932,-74.5098,-219.608,-0.0165116,0.0804275,-0.0122505,4722.04,-3329.15,-1409.31,28.9937,94093,276,593420600,148501,3,391946528,-435477118,-251399904,103,0,-3,0,12,9,1
-81,27,-984.466,-70.5882,-227.451,-0.00479369,0.0814927,-0.0218379,4722.04,-3290.48,-1505.64,29.0187,94102,276,593420800,149738,3,391946528,-435477118,-251399904,103,1,-1,-1,14,9,1
-81,26,-988.349,-70.5882,-227.451,-0.000532632,0.0708401,-0.026099,4572.55,-3483.84,-1650.14,29.0187,94099,277,593421200,152212,3,391946527,-435477117,-251399905,103,0,-1,-2,15,9,1
-81,24,-968.932,-82.3529,-215.686,0.0111853,0.0782969,-0.0111853,4759.42,-3290.48,-1505.64,29,94096,276,593421400,153449,3,391946526,-435477117,-251399905,103,1,-2,1,13,9,1
-81,26,-957.282,-78.4314,-227.451,-0.00798948,0.0761664,-0.0133158,4684.67,-3251.81,-1505.64,29.0063,94099,277,593421800,155923,3,391946525,-435477116,-251399905,103,0,-2,1,12,9,1
-81,25,-965.049,-78.4314,-231.373,0.00372843,0.0772317,-0.0165116,4572.55,-3445.17,-1553.81,29,94087,276,593422000,157160,3,391946525,-435477116,-251399905,103,0,-2,0,12,9,1
-81,26,-972.816,-78.4314,-227.451,-0.0165116,0.0836233,-0.0229032,4722.04,-3251.81,-1457.48,29.0187,94108,276,593422200,158397,3,391946524,-435477116,-251399906,103,1,-1,-2,14,9,1
-81,26,-968.932,-74.5098,-235.294,0.000532632,0.0751011,-0.0154463,4722.04,-3290.48,-1505.64,29,94090,277,593422600,160871,3,391946523,-435477115,-251399906,103,1,-2,-2,14,9,1
-80,25,-965.049,-74.5098,-211.765,-0.0165116,0.0697748,-0.00798948,4572.55,-3483.84,-1553.81,29.0187,94096,276,593422800,162109,3,391946523,-435477114,-251399906,103,3,-2,0,14,9,1
-81,25,-972.816,-70.5882,-223.529,0.00905475,0.0751011,-0.026099,4647.3,-3329.15,-1505.64,28.9937,94103,277,593423200,164583,3,391946521,-435477113,-251399906,103,1,-2,-1,14,9,1
-81,26,-976.699,-70.5882,-211.765,-0.000532632,0.0751011,-0.00905475,4722.04,-3329.15,-1505.64,28.9937,94090,276,593423400,165820,3,391946521,-435477113,-251399907,103,3,-1,-2,14,9,1
-80,25,-972.816,-74.5098,-231.373,0.00372843,0.0740359,-0.00905475,4609.93,-3483.84,-1650.14,29.0187,94102,276,593423600,167058,3,391946520,-435477113,-251399907,103,2,-2,-3,14,9,1
-81,25,-980.583,-35.2941,-219.608,-0.00905475,0.0836233,-0.0154463,4759.42,-3367.82,-1553.81,29.0063,94102,277,593424000,169533,3,391946518,-435477112,-251399907,103,1,-2,0,13,9,1
-81,26,-980.583,-78.4314,-231.373,0.00266316,0.0814927,-0.00905475,4684.67,-3329.15,-1505.64,29,94099,276,593424200,170770,3,391946517,-435477112,-251399907,103,1,-2,-1,12,9,1
-81,25,-968.932,-66.6667,-223.529,-0.0175769,0.0719054,-0.0207727,4609.93,-3445.17,-1601.98,28.9937,94081,277,593424600,173245,3,391946517,-435477112,-251399908,103,2,-3,-1,13,9,1
-82,27,-972.816,-90.1961,-231.373,-0.00585895,0.0719054,-0.0271642,4684.67,-3329.15,-1457.48,29.0187,94102,276,593424600,173245,3,391946517,-435477112,-251399908,103,2,-3,-1,13,9,1
-82,26,-976.699,-78.4314,-219.608,-0.0175769,0.0719054,-0.0122505,4647.3,-3251.81,-1505.64,29.0187,94105,276,593425000,175720,3,391946516,-435477111,-251399909,103,0,-2,-1,13,9,1
-81,25,-980.583,-86.2745,-219.608,0.00372843,0.0782969,-0.0197074,4572.55,-3445.17,-1505.64,29.0063,94096,277,593425400,178195,3,391946515,-435477111,-251399909,103,1,-1,-1,15,9,1
-81,26,-980.583,-66.6667,-223.529,0.000532632,0.0740359,-0.0165116,4759.42,-3290.48,-1505.64,29.0187,94108,276,593425600,179432,3,391946515,-435477111,-251399910,103,1,-2,0,12,9,1
-80,26,-976.699,-105.882,-239.216,0.000532632,0.0846885,-0.0111853,4759.42,-3290.48,-1457.48,29.0063,94106,277,593426000,181906,3,391946514,-435477110,-251399910,103,2,-2,1,14,9,1
-80,25,-972.816,-82.3529,-227.451,-0.0015979,0.0857538,-0.0133158,4647.3,-3483.84,-1505.64,29.0063,94087,276,593426000,181906,3,391946514,-435477110,-251399910,103,2,-2,1,14,9,1
-81,25,-976.699,-82.3529,-227.451,-0.000532632,0.0793622,-0.0175769,4722.04,-3329.15,-1505.64,28.9875,94106,276,593426400,184381,3,391946512,-435477109,-251399911,103,2,0,-2,14,9,1
-81,25,-965.049,-94.1176,-211.765,-0.0122505,0.0740359,-0.0122505,4647.3,-3329.15,-1553.81,29.0187,94105,277,593426800,186856,3,391946511,-435477108,-251399910,103,3,-2,0,15,9,1
-82,27,-976.699,-70.5882,-211.765,-0.0111853,0.0719054,-0.01012,4572.55,-3445.17,-1553.81,29.0187,94096,276,593427000,188093,3,391946510,-435477108,-251399911,103,2,-2,-2,14,9,1
-82,29,-961.165,-78.4314,-223.529,-0.00479369,0.0751011,-0.0133158,4722.04,-3329.15,-1505.64,29.0187,94102,277,593427400,190568,3,391946509,-435477107,-251399911,103,2,-1,-2,14,9,1
